family,level,key,metric,old,new,absolute_difference,old_3dp,new_3dp,both_undefined,definition_changed,passed
strict_temporal,detail,Nowcasting|598,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|598,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|598,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|598,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|60,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|60,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|60,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|60,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|602,accuracy,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|602,precision,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|602,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|602,R2(p3),-0.2446153846,0.2046153566,0.4492307412,-0.245,0.205,False,False,False
strict_temporal,detail,Nowcasting|605,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|605,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|605,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|605,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|606,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|606,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|606,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|606,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|607,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|607,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|607,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|607,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|608,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|608,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|608,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|608,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|609,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|609,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|609,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|609,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|611,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|611,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|611,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|611,R2(p3),0.2,0.1135999931,0.0864000069,0.200,0.114,False,False,False
strict_temporal,detail,Nowcasting|613,accuracy,0.3333333333,1,0.6666666667,0.333,1.000,False,False,False
strict_temporal,detail,Nowcasting|613,precision,0.3333333333,1,0.6666666667,0.333,1.000,False,False,False
strict_temporal,detail,Nowcasting|613,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|613,R2(p3),-0.003157894737,0.1642105387,0.167368433437,-0.003,0.164,False,False,False
strict_temporal,detail,Nowcasting|614,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|614,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|614,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|614,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|615,accuracy,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|615,precision,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|615,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|615,R2(p3),-0.1461538462,0.2046153566,0.3507692028,-0.146,0.205,False,False,False
strict_temporal,detail,Nowcasting|616,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|616,precision,,,,,,True,False,True
strict_temporal,detail,Nowcasting|616,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|616,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|618,accuracy,0.3333333333,0.6666666667,0.3333333334,0.333,0.667,False,False,False
strict_temporal,detail,Nowcasting|618,precision,0.3333333333,0.5,0.1666666667,0.333,0.500,False,False,False
strict_temporal,detail,Nowcasting|618,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|618,R2(p3),0.09684210526,0.337894785,0.24105267974,0.097,0.338,False,False,False
strict_temporal,detail,Nowcasting|623,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|623,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|623,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|623,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|625,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Nowcasting|625,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|625,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|625,R2(p3),0.1942857143,0.3828571245,0.1885714102,0.194,0.383,False,False,False
strict_temporal,detail,Nowcasting|626,accuracy,0.6666666667,0.6666666667,0E-10,0.667,0.667,False,False,True
strict_temporal,detail,Nowcasting|626,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|626,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|626,R2(p3),0.1942857143,0.3457143024,0.1514285881,0.194,0.346,False,False,False
strict_temporal,detail,Nowcasting|63,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|63,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|63,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|63,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|630,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|630,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|630,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|630,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|633,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|633,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|633,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|633,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|634,accuracy,0.3333333333,0.6666666667,0.3333333334,0.333,0.667,False,False,False
strict_temporal,detail,Nowcasting|634,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|634,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|634,R2(p3),-9.38,-4.400000715,4.979999285,-9.380,-4.400,False,False,False
strict_temporal,detail,Nowcasting|637,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|637,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|637,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|637,R2(p3),-36,-26.69999723,9.30000277,-36.000,-26.700,False,False,False
strict_temporal,detail,Nowcasting|638,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|638,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|638,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|638,R2(p3),-36,-26.69999723,9.30000277,-36.000,-26.700,False,False,False
strict_temporal,detail,Nowcasting|639,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|639,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|639,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|639,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|640,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|640,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|640,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|640,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|642,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|642,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|642,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|642,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|643,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|643,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|643,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|643,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|644,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|644,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|644,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|644,R2(p3),-34.36,-22.12000053,12.23999947,-34.360,-22.120,False,False,False
strict_temporal,detail,Nowcasting|645,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|645,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|645,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|645,R2(p3),-34.36,-22.12000053,12.23999947,-34.360,-22.120,False,False,False
strict_temporal,detail,Nowcasting|646,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|646,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|646,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|646,R2(p3),-0.2620408163,-0.2604081901,0.0016326262,-0.262,-0.260,False,False,False
strict_temporal,detail,Nowcasting|647,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|647,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|647,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|647,R2(p3),-0.2620408163,-0.2604081901,0.0016326262,-0.262,-0.260,False,False,False
strict_temporal,detail,Nowcasting|649,accuracy,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|649,precision,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|649,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|649,R2(p3),-0.9661538462,0.1784615676,1.1446154138,-0.966,0.178,False,False,False
strict_temporal,detail,Nowcasting|65,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|65,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|65,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|65,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|650,accuracy,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|650,precision,0.3333333333,0.3333333333,0E-10,0.333,0.333,False,False,True
strict_temporal,detail,Nowcasting|650,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|650,R2(p3),-0.2969230769,0.1046153841,0.4015384610,-0.297,0.105,False,False,False
strict_temporal,detail,Nowcasting|651,accuracy,0.3333333333,0.6666666667,0.3333333334,0.333,0.667,False,False,False
strict_temporal,detail,Nowcasting|651,precision,0.3333333333,1,0.6666666667,0.333,1.000,False,False,False
strict_temporal,detail,Nowcasting|651,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|651,R2(p3),-0.1285714286,0.3485713564,0.4771427850,-0.129,0.349,False,False,False
strict_temporal,detail,Nowcasting|652,accuracy,0.3333333333,0.6666666667,0.3333333334,0.333,0.667,False,False,False
strict_temporal,detail,Nowcasting|652,precision,0.3333333333,1,0.6666666667,0.333,1.000,False,False,False
strict_temporal,detail,Nowcasting|652,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|652,R2(p3),-0.1285714286,0.3485713564,0.4771427850,-0.129,0.349,False,False,False
strict_temporal,detail,Nowcasting|654,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|654,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|654,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|654,R2(p3),-0.45,0.07499990761,0.52499990761,-0.450,0.075,False,False,False
strict_temporal,detail,Nowcasting|655,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|655,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|655,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|655,R2(p3),0.1648,-0.1071999252,0.2719999252,0.165,-0.107,False,False,False
strict_temporal,detail,Nowcasting|658,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|658,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|658,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|658,R2(p3),-0.0612244898,-0.05795912762,0.00326536218,-0.061,-0.058,False,False,False
strict_temporal,detail,Nowcasting|66,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|66,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|66,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|66,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|661,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|661,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|661,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|661,R2(p3),-0.0008163265306,-0.0008163230273,3.5033E-9,-0.001,-0.001,False,False,True
strict_temporal,detail,Nowcasting|668,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|668,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|668,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|668,R2(p3),-5.8,-4.140000114,1.659999886,-5.800,-4.140,False,False,False
strict_temporal,detail,Nowcasting|669,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|669,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|669,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|669,R2(p3),-5.1,-4.140000114,0.959999886,-5.100,-4.140,False,False,False
strict_temporal,detail,Nowcasting|67,accuracy,0,1,1,0.000,1.000,False,False,False
strict_temporal,detail,Nowcasting|67,precision,,1,,,1.000,False,True,False
strict_temporal,detail,Nowcasting|67,recall,0,1,1,0.000,1.000,False,False,False
strict_temporal,detail,Nowcasting|67,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|670,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|670,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|670,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|670,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|671,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|671,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|671,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|671,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|672,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|672,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|672,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|672,R2(p3),-18.6,-15.01999906,3.58000094,-18.600,-15.020,False,False,False
strict_temporal,detail,Nowcasting|673,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|673,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|673,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|673,R2(p3),-18.6,-15.01999906,3.58000094,-18.600,-15.020,False,False,False
strict_temporal,detail,Nowcasting|674,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|674,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|674,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|674,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|675,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|675,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|675,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|675,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|676,accuracy,1,0.6666666667,0.3333333333,1.000,0.667,False,False,False
strict_temporal,detail,Nowcasting|676,precision,1,0.5,0.5,1.000,0.500,False,False,False
strict_temporal,detail,Nowcasting|676,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|676,R2(p3),0.44125,0.3249999061,0.1162500939,0.441,0.325,False,False,False
strict_temporal,detail,Nowcasting|677,accuracy,1,0.6666666667,0.3333333333,1.000,0.667,False,False,False
strict_temporal,detail,Nowcasting|677,precision,1,0.5,0.5,1.000,0.500,False,False,False
strict_temporal,detail,Nowcasting|677,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|677,R2(p3),0.44125,0.3249999061,0.1162500939,0.441,0.325,False,False,False
strict_temporal,detail,Nowcasting|678,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|678,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|678,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|678,R2(p3),-0.5034319527,-0.3368046996,0.1666272531,-0.503,-0.337,False,False,False
strict_temporal,detail,Nowcasting|679,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|679,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|679,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|679,R2(p3),-0.5034319527,-0.3368046996,0.1666272531,-0.503,-0.337,False,False,False
strict_temporal,detail,Nowcasting|68,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|68,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|68,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|68,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|680,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|680,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|680,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|680,R2(p3),0.475,-1.695000054,2.170000054,0.475,-1.695,False,False,False
strict_temporal,detail,Nowcasting|681,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|681,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|681,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|681,R2(p3),-0.325,0.2749998808,0.5999998808,-0.325,0.275,False,False,False
strict_temporal,detail,Nowcasting|682,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|682,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|682,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|682,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|683,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|683,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|683,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|683,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|684,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|684,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|684,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|684,R2(p3),-0.21,0.3200000393,0.5300000393,-0.210,0.320,False,False,False
strict_temporal,detail,Nowcasting|685,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|685,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|685,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|685,R2(p3),0.595,-1.599999923,2.194999923,0.595,-1.600,False,False,False
strict_temporal,detail,Nowcasting|69,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|69,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|69,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|69,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|691,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|691,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|691,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|691,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|692,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|692,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|692,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|692,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|699,accuracy,0.6666666667,0.3333333333,0.3333333334,0.667,0.333,False,False,False
strict_temporal,detail,Nowcasting|699,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|699,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|699,R2(p3),-8.18,-9.080000801,0.900000801,-8.180,-9.080,False,False,False
strict_temporal,detail,Nowcasting|70,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|70,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|70,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|70,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|700,accuracy,0.5,0,0.5,0.500,0.000,False,False,False
strict_temporal,detail,Nowcasting|700,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|700,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|700,R2(p3),-9.4,-13.4799997,4.0799997,-9.400,-13.480,False,False,False
strict_temporal,detail,Nowcasting|701,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|701,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|701,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|701,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|702,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|702,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|702,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|702,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|703,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|703,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|703,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|703,R2(p3),0.745,0.7262500259,0.0187499741,0.745,0.726,False,False,False
strict_temporal,detail,Nowcasting|704,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|704,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|704,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|704,R2(p3),0.62875,0.6475000308,0.0187500308,0.629,0.648,False,False,False
strict_temporal,detail,Nowcasting|705,accuracy,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|705,precision,0,0,0,0.000,0.000,False,False,True
strict_temporal,detail,Nowcasting|705,recall,,,,,,True,False,True
strict_temporal,detail,Nowcasting|705,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|706,accuracy,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|706,precision,0.5,0.5,0.0,0.500,0.500,False,False,True
strict_temporal,detail,Nowcasting|706,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|706,R2(p3),0.155,0.2749998808,0.1199998808,0.155,0.275,False,False,False
strict_temporal,detail,Nowcasting|707,accuracy,1,0.6666666667,0.3333333333,1.000,0.667,False,False,False
strict_temporal,detail,Nowcasting|707,precision,1,0.5,0.5,1.000,0.500,False,False,False
strict_temporal,detail,Nowcasting|707,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|707,R2(p3),0.6133333333,0.7133333278,0.0999999945,0.613,0.713,False,False,False
strict_temporal,detail,Nowcasting|708,accuracy,1,0.6666666667,0.3333333333,1.000,0.667,False,False,False
strict_temporal,detail,Nowcasting|708,precision,1,0.5,0.5,1.000,0.500,False,False,False
strict_temporal,detail,Nowcasting|708,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|708,R2(p3),0.6133333333,0.6666665673,0.0533332340,0.613,0.667,False,False,False
strict_temporal,detail,Nowcasting|71,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|71,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|71,recall,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|71,R2(p3),,,,,,True,False,True
strict_temporal,detail,Nowcasting|711,accuracy,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|711,precision,1,1,0,1.000,1.000,False,False,True
strict_temporal,detail,Nowcasting|711,recall,1,1,0,1.000,1.000,False,False,True
