task,method,bootstrap_id,sampled_country_count,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta,phase4_precision_delta,phase4_recall_delta
Forecasting,direct_phase34_xgboost,1120,27,-0.0035769034236075026,0.0050750404063726884,0.011422181976878332,0.0035769034236075581,-0.66666666666666674,0.035211267605633804
Forecasting,xgboost,1120,27,0,0,0,0,0,0
Forecasting,single_score,1121,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1121,27,0.0048674959437533527,0.020390388934671211,0.037748643562067252,-0.0048674959437534082,-0.36111111111111116,0.11224489795918367
Forecasting,xgboost,1121,27,0,0,0,0,0,0
Forecasting,single_score,1122,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1122,27,0.0015105740181268201,0.019067296340023604,0.034682174030550017,-0.0015105740181268756,-0.43478260869565222,0.10714285714285715
Forecasting,xgboost,1122,27,0,0,0,0,0,0
Forecasting,single_score,1123,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1123,27,0.0020449897750510759,0.073756482791136224,0.079268071378163135,-0.0020449897750511314,<NA>,0.32142857142857145
Forecasting,xgboost,1123,27,0,0,0,0,<NA>,0
Forecasting,single_score,1124,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1124,27,-0.0016778523489933139,0.011569180173831267,0.022127639199206628,0.0016778523489933139,-0.53333333333333333,0.068181818181818177
Forecasting,xgboost,1124,27,0,0,0,0,0,0
Forecasting,single_score,1125,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1125,27,0.0036764705882352811,0.013951894072942395,0.027468401721581992,-0.0036764705882353366,-0.3571428571428571,0.079601990049751242
Forecasting,xgboost,1125,27,0,0,0,0,0,0
Forecasting,single_score,1126,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1126,27,0.017605633802816878,0.079808816450037845,0.095726686291928653,-0.017605633802816878,<NA>,0.32432432432432434
Forecasting,xgboost,1126,27,0,0,0,0,<NA>,0
Forecasting,single_score,1127,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1127,27,0.0028694404591105283,0.013888888888888895,0.021338107613029317,-0.0028694404591104727,<NA>,0.055555555555555552
Forecasting,xgboost,1127,27,0,0,0,0,<NA>,0
Forecasting,single_score,1128,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1128,27,0.0014482259232440065,0.015328030703340101,0.029815782099480576,-0.0014482259232440065,-0.43333333333333335,0.091463414634146339
Forecasting,xgboost,1128,27,0,0,0,0,0,0
Forecasting,single_score,1129,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1129,27,0.002525252525252486,0.014216945066014924,0.028496049913787541,-0.0025252525252525415,-0.40740740740740744,0.085889570552147243
Forecasting,xgboost,1129,27,0,0,0,0,0,0
Forecasting,single_score,1130,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1130,27,0.01341681574239717,0.045371751726052179,0.061982932391672185,-0.01341681574239717,<NA>,0.1891891891891892
Forecasting,xgboost,1130,27,0,0,0,0,<NA>,0
Forecasting,single_score,1131,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1131,27,0.012797074954296161,0.027260153401232223,0.049153894007376048,-0.012797074954296161,-0.28947368421052633,0.15151515151515152
Forecasting,xgboost,1131,27,0,0,0,0,0,0
Forecasting,single_score,1132,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1132,27,0.00815217391304357,0.029540598290598297,0.050022380622678719,-0.0081521739130435145,-0.26666666666666672,0.15625
Forecasting,xgboost,1132,27,0,0,0,0,0,0
Forecasting,single_score,1133,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1133,27,-0.0047904191616766623,0.0075111111111111073,0.017194776063765987,0.0047904191616766068,-0.59999999999999998,0.055555555555555552
Forecasting,xgboost,1133,27,0,0,0,0,0,0
Forecasting,single_score,1134,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1134,27,-0.0035523978685612079,0.15138888888888885,0.098958418263351,0.0035523978685612634,<NA>,0.625
Forecasting,xgboost,1134,27,0,0,0,0,<NA>,0
Forecasting,single_score,1135,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1135,27,0.0046130189646335085,0.01521287826721554,0.029313957229856302,-0.004613018964633564,-0.32258064516129037,0.084070796460176997
Forecasting,xgboost,1135,27,0,0,0,0,0,0
Forecasting,single_score,1136,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1136,27,0.0042621204049014816,0.017010813616137904,0.031885669770749359,-0.0042621204049014261,-0.33333333333333337,0.093264248704663211
Forecasting,xgboost,1136,27,0,0,0,0,0,0
Forecasting,single_score,1137,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1137,27,-0.00051652892561981911,0.0098270922856558141,0.02032518997265309,0.00051652892561981911,-0.48275862068965514,0.060185185185185189
Forecasting,xgboost,1137,27,0,0,0,0,0,0
Forecasting,single_score,1138,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1138,27,-0.0031695721077653616,0.017990430622009557,0.032789546966563776,0.0031695721077654171,-0.55172413793103448,0.10909090909090909
Forecasting,xgboost,1138,27,0,0,0,0,0,0
Forecasting,single_score,1139,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1139,27,-0.0048780487804878092,0.012227538543327976,0.018542357692385797,0.0048780487804878092,<NA>,0.060606060606060608
Forecasting,xgboost,1139,27,0,0,0,0,<NA>,0
Forecasting,single_score,1140,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1140,27,0.0024330900243308973,0.065293778801843283,0.07328353408654692,-0.0024330900243308973,<NA>,0.27500000000000002
Forecasting,xgboost,1140,27,0,0,0,0,<NA>,0
Forecasting,single_score,1141,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1141,27,0.00080645161290315848,0.015163899728309005,0.029940151261465875,-0.00080645161290321399,-0.45161290322580649,0.093167701863354047
Forecasting,xgboost,1141,27,0,0,0,0,0,0
Forecasting,single_score,1142,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1142,27,0.0021629416005768398,0.01733477789815821,0.032682140014943323,-0.0021629416005767843,-0.42307692307692313,0.098591549295774641
Forecasting,xgboost,1142,27,0,0,0,0,0,0
Forecasting,single_score,1143,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1143,27,0.014903129657227954,0.082260371959942735,0.097363577826204389,-0.014903129657228009,<NA>,0.33333333333333331
Forecasting,xgboost,1143,27,0,0,0,0,<NA>,0
Forecasting,single_score,1144,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1144,27,-0.0022172949002217113,-0.00089928057553956275,-0.0003446841385867927,0.0022172949002217668,<NA>,0
Forecasting,xgboost,1144,27,0,0,0,0,<NA>,0
Forecasting,single_score,1145,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1145,27,0.0079575596816975347,0.062241887905604698,0.074764650358033258,-0.0079575596816976457,<NA>,0.26666666666666666
Forecasting,xgboost,1145,27,0,0,0,0,<NA>,0
Forecasting,single_score,1146,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1146,27,0.015839493136219684,0.036835303999483093,0.062505157756140739,-0.015839493136219629,-0.30000000000000004,0.20149253731343283
Forecasting,xgboost,1146,27,0,0,0,0,0,0
Forecasting,single_score,1147,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1147,27,0,0.014308514532542616,0.026455139852617132,0,-0.46666666666666667,0.080459770114942528
Forecasting,xgboost,1147,27,0,0,0,0,0,0
Forecasting,single_score,1148,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1148,27,-0.0012437810945273853,0.033928571428571364,0.044565403567381118,0.0012437810945273853,<NA>,0.14999999999999999
Forecasting,xgboost,1148,27,0,0,0,0,<NA>,0
Forecasting,single_score,1149,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1149,27,-0.0017436791630339732,0.006014253090794508,0.010414404794019644,0.0017436791630339732,<NA>,0.029411764705882353
Forecasting,xgboost,1149,27,0,0,0,0,<NA>,0
Forecasting,single_score,1150,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1150,27,0.0053333333333333011,0.018357664233576626,0.037012116820339891,-0.0053333333333333566,-0.40000000000000002,0.11678832116788322
Forecasting,xgboost,1150,27,0,0,0,0,0,0
Forecasting,single_score,1151,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1151,27,0.019450800915331801,0.036846555222726812,0.063226213870787307,-0.019450800915331801,-0.25,0.19847328244274809
Forecasting,xgboost,1151,27,0,0,0,0,0,0
Forecasting,single_score,1152,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1152,27,0.0007204610951009327,0.0094511547807214491,0.015306394971006942,-0.00072046109510087719,<NA>,0.041237113402061855
Forecasting,xgboost,1152,27,0,0,0,0,<NA>,0
Forecasting,single_score,1153,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1153,27,0.015494636471990453,0.07659376786735278,0.090651403189223712,-0.015494636471990453,<NA>,0.31666666666666665
Forecasting,xgboost,1153,27,0,0,0,0,<NA>,0
Forecasting,single_score,1154,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1154,27,-0.0016406890894176129,0.0074812353882121319,0.017285889442093361,0.0016406890894175574,-0.47999999999999998,0.052910052910052907
Forecasting,xgboost,1154,27,0,0,0,0,0,0
Forecasting,single_score,1155,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1155,27,-0.0017331022530329143,0.01094277391612597,0.021431647733406833,0.0017331022530329698,-0.53333333333333333,0.065934065934065936
Forecasting,xgboost,1155,27,0,0,0,0,0,0
Forecasting,single_score,1156,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1156,27,0.0016207455429497752,0.014647799489220181,0.022610293690289829,-0.0016207455429497752,<NA>,0.061946902654867256
Forecasting,xgboost,1156,27,0,0,0,0,<NA>,0
Forecasting,single_score,1157,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1157,27,-0.00074515648286144209,0.0043252915406923054,0.0093666794209193716,0.00074515648286138658,-0.5,0.026315789473684209
Forecasting,xgboost,1157,27,0,0,0,0,0,0
Forecasting,single_score,1158,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1158,27,0.0080128205128204844,0.034430945411501324,0.048826237146114143,-0.0080128205128204844,<NA>,0.14457831325301204
Forecasting,xgboost,1158,27,0,0,0,0,<NA>,0
Forecasting,single_score,1159,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1159,27,-0.00054436581382688587,0.0076878220279060216,0.018309606947222917,0.00054436581382688587,-0.45238095238095233,0.055727554179566569
Forecasting,xgboost,1159,27,0,0,0,0,0,0
Forecasting,single_score,1160,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1160,27,-0.0031225604996096834,0.003633999290696327,0.0089081327659848442,0.0031225604996096834,-0.63636363636363635,0.027272727272727271
Forecasting,xgboost,1160,27,0,0,0,0,0,0
Forecasting,single_score,1161,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1161,27,0,0.0044988284300963299,0.0096356179836660505,0,-0.46153846153846156,0.026086956521739132
Forecasting,xgboost,1161,27,0,0,0,0,0,0
Forecasting,single_score,1162,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1162,27,-0.0025020850708924458,-0.00094458438287148283,-0.00040722864138451054,0.0025020850708924458,<NA>,0
Forecasting,xgboost,1162,27,0,0,0,0,<NA>,0
Forecasting,single_score,1163,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1163,27,0.003961965134706813,0.026948810535259105,0.039022436882863637,-0.003961965134706813,<NA>,0.11363636363636363
Forecasting,xgboost,1163,27,0,0,0,0,<NA>,0
Forecasting,single_score,1164,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1164,27,0,0.015081313997127366,0.028824012285555312,0,-0.47619047619047616,0.088495575221238937
Forecasting,xgboost,1164,27,0,0,0,0,0,0
Forecasting,single_score,1165,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1165,27,0.0029880478087649376,0.028101265822784827,0.04601901822287463,-0.0029880478087649376,-0.375,0.14999999999999999
Forecasting,xgboost,1165,27,0,0,0,0,0,0
Forecasting,single_score,1166,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1166,27,0.0086705202312138407,0.073505976095617542,0.08641992029853271,-0.0086705202312138963,<NA>,0.29999999999999999
Forecasting,xgboost,1166,27,0,0,0,0,<NA>,0
Forecasting,single_score,1167,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1167,27,0.0063768115942028913,0.02053458226889962,0.037912707828170883,-0.0063768115942028913,-0.31428571428571428,0.11282051282051282
Forecasting,xgboost,1167,27,0,0,0,0,0,0
Forecasting,single_score,1168,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1168,27,0.015873015873015928,0.034077469935552468,0.059291969576548281,-0.015873015873015872,-0.30303030303030298,0.18965517241379312
Forecasting,xgboost,1168,27,0,0,0,0,0,0
Forecasting,single_score,1169,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1169,27,0.01094391244870041,0.039318939792873431,0.054928420362878289,-0.01094391244870041,<NA>,0.16296296296296298
Forecasting,xgboost,1169,27,0,0,0,0,<NA>,0
Forecasting,single_score,1170,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1170,27,-0.0054054054054053502,0.0048135759158032254,0.015136958748146384,0.0054054054054054057,-0.54285714285714293,0.050420168067226892
Forecasting,xgboost,1170,27,0,0,0,0,0,0
Forecasting,single_score,1171,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1171,27,0.0037313432835821558,0.019277310924369795,0.035993010093983729,-0.0037313432835820448,-0.39130434782608692,0.1092436974789916
Forecasting,xgboost,1171,27,0,0,0,0,0,0
Forecasting,single_score,1172,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1172,27,0.002025658338960179,0.026549367210897457,0.037997441543534821,-0.002025658338960179,<NA>,0.11363636363636363
Forecasting,xgboost,1172,27,0,0,0,0,<NA>,0
Forecasting,single_score,1173,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1173,27,0,0.064596273291925466,0.069235838564481123,0,<NA>,0.26666666666666666
Forecasting,xgboost,1173,27,0,0,0,0,<NA>,0
Forecasting,single_score,1174,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1174,27,0.0052192066805845094,0.019382465629930123,0.035330058766448347,-0.0052192066805845649,-0.2857142857142857,0.10344827586206896
Forecasting,xgboost,1174,27,0,0,0,0,0,0
Forecasting,single_score,1175,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1175,27,0.0037641154328733606,0.031165856656052759,0.043764105099136558,-0.0037641154328733051,<NA>,0.12941176470588237
Forecasting,xgboost,1175,27,0,0,0,0,<NA>,0
Forecasting,single_score,1176,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1176,27,0.0067273446774831491,0.020696167420120148,0.038152917279339282,-0.0067273446774832046,-0.26315789473684215,0.10931174089068826
Forecasting,xgboost,1176,27,0,0,0,0,0,0
Forecasting,single_score,1177,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1177,27,0.0025974025974025983,0.021626223925074517,0.038895272928317765,-0.0025974025974025983,-0.42105263157894735,0.12345679012345678
Forecasting,xgboost,1177,27,0,0,0,0,0,0
Forecasting,single_score,1178,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1178,27,0.011811023622047223,0.031047237076648859,0.053340753568698607,-0.011811023622047223,-0.25,0.1647058823529412
Forecasting,xgboost,1178,27,0,0,0,0,0,0
Forecasting,single_score,1179,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1179,27,0.0085287846481876262,0.068327796234772975,0.08043349204135708,-0.0085287846481876262,<NA>,0.2857142857142857
Forecasting,xgboost,1179,27,0,0,0,0,<NA>,0
Forecasting,single_score,1180,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1180,27,0.027845036319612659,0.076430930104567973,0.093935131796278409,-0.027845036319612576,<NA>,0.31521739130434784
Forecasting,xgboost,1180,27,0,0,0,0,<NA>,0
Forecasting,single_score,1181,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1181,27,-0.0027855153203342198,0.010808511059331061,0.023517897817517591,0.0027855153203342198,-0.51282051282051277,0.075117370892018781
Forecasting,xgboost,1181,27,0,0,0,0,0,0
Forecasting,single_score,1182,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1182,27,0.013636363636363669,0.034392408937863495,0.058599777661166502,-0.013636363636363613,-0.27586206896551724,0.18518518518518517
Forecasting,xgboost,1182,27,0,0,0,0,0,0
Forecasting,single_score,1183,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1183,27,-0.00059031877213688855,0.0069376093613298662,0.011450099136972286,0.00059031877213694406,<NA>,0.03125
Forecasting,xgboost,1183,27,0,0,0,0,<NA>,0
Forecasting,single_score,1184,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1184,27,-0.0022172949002217113,0.027619047619047599,0.046223529027625387,0.0022172949002217668,-0.5161290322580645,0.16666666666666669
Forecasting,xgboost,1184,27,0,0,0,0,0,0
Forecasting,single_score,1185,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1185,27,0.019296254256526701,0.079528158295281592,0.093083855120201564,-0.019296254256526701,<NA>,0.33333333333333331
Forecasting,xgboost,1185,27,0,0,0,0,<NA>,0
Forecasting,single_score,1186,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1186,27,0.0034822983168891763,0.016396609435627596,0.031621795581644463,-0.0034822983168891763,-0.38888888888888884,0.094339622641509441
Forecasting,xgboost,1186,27,0,0,0,0,0,0
Forecasting,single_score,1187,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1187,27,-0.0010266940451745254,0.016231884057971019,0.030619394092330082,0.0010266940451745254,-0.5,0.097826086956521729
Forecasting,xgboost,1187,27,0,0,0,0,0,0
Forecasting,single_score,1188,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1188,27,0,0.088656470235417617,0.072800359507674217,0,<NA>,0.28947368421052633
Forecasting,xgboost,1188,27,0,0,0,0,<NA>,0
Forecasting,single_score,1189,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1189,27,0.0033039647577092213,0.028985143545472769,0.041291018598155121,-0.0033039647577092768,<NA>,0.11764705882352941
Forecasting,xgboost,1189,27,0,0,0,0,<NA>,0
Forecasting,single_score,1190,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1190,27,0,0.03971096557056436,0.05121261137381114,0,<NA>,0.17460317460317459
Forecasting,xgboost,1190,27,0,0,0,0,<NA>,0
Forecasting,single_score,1191,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1191,27,0.00091659028414303734,0.015875346712351107,0.030262670982710654,-0.00091659028414298183,-0.44999999999999996,0.092592592592592587
Forecasting,xgboost,1191,27,0,0,0,0,0,0
Forecasting,single_score,1192,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1192,27,0,0.0046960119526491262,0.0099031231410706688,0,-0.4285714285714286,0.027272727272727271
Forecasting,xgboost,1192,27,0,0,0,0,0,0
Forecasting,single_score,1193,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1193,27,0.0053333333333333011,0.017814255127688,0.035791637433378848,-0.0053333333333333566,-0.3928571428571429,0.11194029850746269
Forecasting,xgboost,1193,27,0,0,0,0,0,0
Forecasting,single_score,1194,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1194,27,0,0.0082058693644867509,0.017306064563028051,0,-0.4375,0.050724637681159417
Forecasting,xgboost,1194,27,0,0,0,0,0,0
Forecasting,single_score,1195,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1195,27,0.0047732696897375693,0.017447395467084986,0.034782863117320345,-0.0047732696897374582,-0.3928571428571429,0.1079136690647482
Forecasting,xgboost,1195,27,0,0,0,0,0,0
Forecasting,single_score,1196,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1196,27,-0.0015174506828528056,0.010549411971212896,0.023313540036701191,0.0015174506828528056,-0.47368421052631582,0.07407407407407407
Forecasting,xgboost,1196,27,0,0,0,0,0,0
Forecasting,single_score,1197,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1197,27,0.0089552238805969964,0.025122754006367043,0.04532319534716811,-0.0089552238805970519,-0.31578947368421051,0.13953488372093023
Forecasting,xgboost,1197,27,0,0,0,0,0,0
Forecasting,single_score,1198,27,0,0,0,0,<NA>,0
Forecasting,direct_phase34_xgboost,1198,27,-0.0012468827930174342,0.017744810232753205,0.026215554394671575,0.0012468827930174342,<NA>,0.078947368421052627
Forecasting,xgboost,1198,27,0,0,0,0,<NA>,0
Forecasting,single_score,1199,27,0,0,0,0,0,0
Forecasting,direct_phase34_xgboost,1199,27,0.0053248136315229289,0.014571709878569039,0.029949896180508445,-0.0053248136315228733,-0.3571428571428571,0.090909090909090912
