task,method,bootstrap_id,sampled_country_count,sample_row_count,sampled_countries_sha256,phase45_precision_delta,phase45_recall_delta,phase45_f1_delta,phase45_f2_delta,accuracy_delta,balanced_accuracy_delta,macro_f1_delta,ordinal_mae_delta
Forecasting,direct_phase45_unweighted,25,27,1952,a29721d5d3b9a98b05ef3f324f22a02268d3cf529999ecec12625f7ed4680e4f,<NA>,0.31612903225806449,0.25257731958762886,0.28722157092614303,-0.046106557377049162,0.052260301207813498,0.04335685953860563,0.069159836065573799
Forecasting,direct_phase45_sqrt_balance,25,27,1952,a29721d5d3b9a98b05ef3f324f22a02268d3cf529999ecec12625f7ed4680e4f,<NA>,0.41290322580645161,0.21768707482993196,0.30389363722697055,-0.12295081967213106,0.044674188577961071,0.021952699744050563,0.15625000000000006
Forecasting,direct_phase45_full_balance,25,27,1952,a29721d5d3b9a98b05ef3f324f22a02268d3cf529999ecec12625f7ed4680e4f,<NA>,0.52258064516129032,0.24215246636771301,0.35714285714285715,-0.13319672131147531,0.064967195188627647,0.025207631625862037,0.18032786885245905
Forecasting,legacy_direct_exact_phase4_050,26,27,1072,cea06c9a75f0d02631d67434ad051f0ab236ca7394ee4d3bcd967632bfc99679,-0.36363636363636365,0.092307692307692313,0.15390749601275916,0.10999420339030977,0.0055970149253731227,0.015433161216293789,0.031465577870719602,-0.0055970149253731227
Forecasting,direct_phase45_unweighted,26,27,1072,cea06c9a75f0d02631d67434ad051f0ab236ca7394ee4d3bcd967632bfc99679,-0.59555555555555562,0.91794871794871802,0.5340380549682876,0.72068031025137835,-0.020522388059701524,0.12433384330974695,0.096359282634847582,0.083022388059701469
Forecasting,direct_phase45_sqrt_balance,26,27,1072,cea06c9a75f0d02631d67434ad051f0ab236ca7394ee4d3bcd967632bfc99679,-0.67730496453900702,0.91794871794871802,0.44927536231884058,0.65792624521072796,-0.10541044776119401,0.096924204755530041,0.062415889776581857,0.18936567164179102
Forecasting,direct_phase45_full_balance,26,27,1072,cea06c9a75f0d02631d67434ad051f0ab236ca7394ee4d3bcd967632bfc99679,-0.68500000000000005,0.95384615384615379,0.44516866781017728,0.6656255205730468,-0.11660447761194026,0.098608720596672417,0.059016638149910428,0.20988805970149255
Forecasting,legacy_direct_exact_phase4_050,27,27,495,c6dbc66e4501988d8e2c2d92ba02eb22d2c0ee851ae0ed5097d5072d5e7ecc04,-0.46666666666666667,0.109375,0.17176241480038948,0.12814622309647222,0,0.017544673938268751,0.034157600521104586,0
Forecasting,direct_phase45_unweighted,27,27,495,c6dbc66e4501988d8e2c2d92ba02eb22d2c0ee851ae0ed5097d5072d5e7ecc04,-0.70952380952380945,0.9375,0.41448624368332398,0.63505118484995238,-0.074747474747474785,0.11875145045254121,0.066073846537286901,0.17979797979797979
Forecasting,direct_phase45_sqrt_balance,27,27,495,c6dbc66e4501988d8e2c2d92ba02eb22d2c0ee851ae0ed5097d5072d5e7ecc04,-0.77011494252873569,0.921875,0.33846153846153848,0.56081554011846246,-0.15151515151515155,0.08890693896495705,0.034578970910084994,0.28686868686868688
Forecasting,direct_phase45_full_balance,27,27,495,c6dbc66e4501988d8e2c2d92ba02eb22d2c0ee851ae0ed5097d5072d5e7ecc04,-0.77060931899641583,0.984375,0.34240861179636689,0.5786755882032073,-0.15959595959595962,0.096054769087955461,0.03304724929551936,0.30707070707070711
Forecasting,legacy_direct_exact_phase4_050,28,27,1489,d503ea1f55fde95d93dc409f0c8ec14ead0b8f56fcd252da961b58fad0e170ef,<NA>,0,0,0,-0.002014775016789816,-0.00079872204472841712,-0.00033756123885214651,0.0020147750167897605
Forecasting,direct_phase45_unweighted,28,27,1489,d503ea1f55fde95d93dc409f0c8ec14ead0b8f56fcd252da961b58fad0e170ef,<NA>,0.13333333333333333,0.050632911392405063,0.080645161290322578,-0.089993284083277336,-0.0044728434504792136,0.00072980534425534649,0.16118200134318328
Forecasting,direct_phase45_sqrt_balance,28,27,1489,d503ea1f55fde95d93dc409f0c8ec14ead0b8f56fcd252da961b58fad0e170ef,<NA>,0.23333333333333334,0.059701492537313432,0.10785824345146379,-0.15043653458697109,-0.00503194888178915,-0.006779322850732572,0.25587642713230352
Forecasting,direct_phase45_full_balance,28,27,1489,d503ea1f55fde95d93dc409f0c8ec14ead0b8f56fcd252da961b58fad0e170ef,<NA>,0.43333333333333335,0.10136452241715399,0.18759018759018758,-0.16118200134318333,0.037513312034078761,-0.0015132973834734165,0.26930826057756885
Forecasting,legacy_direct_exact_phase4_050,29,27,1033,e8f09df7c21fdbb566bb3b3c1f033c880e384bb7f6a9914cefd5ad2da9c0a2e0,-0.36363636363636365,0.1171171171171171,0.19266917293233082,0.13897863721849835,0.0048402710551790351,0.021372590854135565,0.03910440179834912,-0.0048402710551790906
Forecasting,direct_phase45_unweighted,29,27,1033,e8f09df7c21fdbb566bb3b3c1f033c880e384bb7f6a9914cefd5ad2da9c0a2e0,-0.65789473684210531,0.69369369369369371,0.44231984829329962,0.5691211878009631,-0.030009680542110395,0.10474646184481901,0.080699533316202193,0.070667957405614712
Forecasting,direct_phase45_sqrt_balance,29,27,1033,e8f09df7c21fdbb566bb3b3c1f033c880e384bb7f6a9914cefd5ad2da9c0a2e0,-0.73817034700315465,0.73873873873873874,0.36999332443257676,0.53409913035774925,-0.099709583736689256,0.090044804779176424,0.052436404746584592,0.14714424007744437
Forecasting,direct_phase45_full_balance,29,27,1033,e8f09df7c21fdbb566bb3b3c1f033c880e384bb7f6a9914cefd5ad2da9c0a2e0,-0.74269005847953218,0.78378378378378377,0.37066382844528539,0.54856048260285328,-0.10551790900290414,0.095808263992603615,0.05176281645344491,0.16166505324298158
Forecasting,legacy_direct_exact_phase4_050,30,27,1749,1862a1367fb0eecbc8bd7be7194e305e531646d0126efca6288b58467a3fe263,-0.52173913043478259,0.058823529411764712,0.10229373087295095,0.070893986961689262,-0.0011435105774728616,0.0097425997425997779,0.02010350689803006,0.0011435105774728616
Forecasting,direct_phase45_unweighted,30,27,1749,1862a1367fb0eecbc8bd7be7194e305e531646d0126efca6288b58467a3fe263,-0.73731343283582085,0.51176470588235301,0.33681894505239995,0.42615539303979227,-0.050314465408805131,0.070019305019305089,0.057856280014818795,0.091480846197827315
Forecasting,direct_phase45_sqrt_balance,30,27,1749,1862a1367fb0eecbc8bd7be7194e305e531646d0126efca6288b58467a3fe263,-0.80776699029126209,0.57647058823529418,0.27735518845776241,0.40688379751657361,-0.12635791881074909,0.057168597168597179,0.031228057469460113,0.18181818181818182
Forecasting,direct_phase45_full_balance,30,27,1749,1862a1367fb0eecbc8bd7be7194e305e531646d0126efca6288b58467a3fe263,-0.8024475524475525,0.6588235294117647,0.29288630380983904,0.44393581136554494,-0.13379073756432253,0.068970398970399027,0.032714062611740813,0.19839908519153798
Forecasting,legacy_direct_exact_phase4_050,31,27,1016,8bba1b624f4123f3631fe9dec0856a869e76d52d487ccf3eba4440798efdedeb,<NA>,0.093023255813953487,0.15686274509803921,0.1111111111111111,0,0.021747518327545678,0.031129041290773957,0
Forecasting,direct_phase45_unweighted,31,27,1016,8bba1b624f4123f3631fe9dec0856a869e76d52d487ccf3eba4440798efdedeb,<NA>,0.44186046511627908,0.1417910447761194,0.23929471032745592,-0.11417322834645671,0.059560138903504145,0.013547399102622926,0.18405511811023623
Forecasting,direct_phase45_sqrt_balance,31,27,1016,8bba1b624f4123f3631fe9dec0856a869e76d52d487ccf3eba4440798efdedeb,<NA>,0.51162790697674421,0.11891891891891893,0.22044088176352705,-0.18110236220472437,0.050229752008137785,-0.002774638018909481,0.27854330708661423
Forecasting,direct_phase45_full_balance,31,27,1016,8bba1b624f4123f3631fe9dec0856a869e76d52d487ccf3eba4440798efdedeb,<NA>,0.60465116279069764,0.12530120481927712,0.23897058823529413,-0.20669291338582674,0.062173348767055991,-0.0068796306647321559,0.31496062992125984
Forecasting,legacy_direct_exact_phase4_050,32,27,2449,535ccaf22ec6a2136bd6233292fcba213d67d6c50dc3cedfa3812d93b600a2a8,-0.54166666666666674,0.052083333333333329,0.091489157551333716,0.062942493859268894,-0.0012249897917517849,0.0088467292261661667,0.017986994592527589,0.0012249897917517294
Forecasting,direct_phase45_unweighted,32,27,2449,535ccaf22ec6a2136bd6233292fcba213d67d6c50dc3cedfa3812d93b600a2a8,-0.78500000000000003,0.44270833333333337,0.2801778462400224,0.36164873434633127,-0.048999591670069509,0.061141030871752988,0.048336521433868518,0.093507554103715806
Forecasting,direct_phase45_sqrt_balance,32,27,2449,535ccaf22ec6a2136bd6233292fcba213d67d6c50dc3cedfa3812d93b600a2a8,-0.84732824427480913,0.515625,0.22576481455426345,0.3448683937577619,-0.12127398938342182,0.051200870393036835,0.024571589859406995,0.18619844834626376
Forecasting,direct_phase45_full_balance,32,27,2449,535ccaf22ec6a2136bd6233292fcba213d67d6c50dc3cedfa3812d93b600a2a8,-0.83656509695290859,0.609375,0.24784299497738119,0.38947120377724054,-0.12699060841159659,0.066013871889024855,0.027678821775015128,0.19885667619436498
Forecasting,legacy_direct_exact_phase4_050,33,27,1757,3258fb8ba6434468d62c49b1f79dcfdf79a3e8757226829de2b6674df4e54f77,-0.375,0.11377245508982035,0.18910026322086626,0.1353833013025838,0.0039840637450199168,0.020963119567770777,0.038220138002823756,-0.0039840637450199168
Forecasting,direct_phase45_unweighted,33,27,1757,3258fb8ba6434468d62c49b1f79dcfdf79a3e8757226829de2b6674df4e54f77,-0.76291079812206575,0.59880239520958078,0.32873604753874569,0.45413493358255247,-0.075697211155378419,0.078994597134132094,0.053439062944601934,0.12805919180421171
Forecasting,direct_phase45_sqrt_balance,33,27,1757,3258fb8ba6434468d62c49b1f79dcfdf79a3e8757226829de2b6674df4e54f77,-0.81548599670510713,0.66467065868263464,0.27750092284976002,0.43174184471995075,-0.14684120660216271,0.068899851225432629,0.030276490067917161,0.21855435401252138
Forecasting,direct_phase45_full_balance,33,27,1757,3258fb8ba6434468d62c49b1f79dcfdf79a3e8757226829de2b6674df4e54f77,-0.82127031019202357,0.71856287425149701,0.27482509591514331,0.442340284839493,-0.16562322140011382,0.07257380001566055,0.026162262730308999,0.24815025611838365
Forecasting,legacy_direct_exact_phase4_050,34,27,1729,5800e3bcaba7580ca315e2e3e59847b86516f419c1b8754068348507b10851f2,-0.47999999999999998,0.054187192118226604,0.094522892597347016,0.06537329117974279,-0.00057836899942165232,0.0088574741841073168,0.018703817386143462,0.00057836899942159681
Forecasting,direct_phase45_unweighted,34,27,1729,5800e3bcaba7580ca315e2e3e59847b86516f419c1b8754068348507b10851f2,-0.61834319526627213,0.62561576354679804,0.45738244443442583,0.54858455293237895,-0.021978021978022011,0.09413091096508186,0.082850199286246873,0.047426257952573714
Forecasting,direct_phase45_sqrt_balance,34,27,1729,5800e3bcaba7580ca315e2e3e59847b86516f419c1b8754068348507b10851f2,-0.73592233009708741,0.66009852216748766,0.35931788844350837,0.50014904950850692,-0.10294968189705034,0.07424300992140187,0.047532792646728883,0.1417004048582996
Forecasting,direct_phase45_full_balance,34,27,1729,5800e3bcaba7580ca315e2e3e59847b86516f419c1b8754068348507b10851f2,-0.73239436619718312,0.73891625615763545,0.37478093068868429,0.53843962539614709,-0.099479467900520535,0.088491910099950277,0.05212955439011524,0.15384615384615385
Forecasting,legacy_direct_exact_phase4_050,35,27,1025,762efab73c29106f8c6854619cdfa775614d64f1095f6a574ba938a8650b1432,<NA>,0.20454545454545456,0.30252100840336132,0.2349869451697128,0.0048780487804878092,0.046837421837421844,0.060491513561685945,-0.0048780487804878092
Forecasting,direct_phase45_unweighted,35,27,1025,762efab73c29106f8c6854619cdfa775614d64f1095f6a574ba938a8650b1432,<NA>,0.48863636363636365,0.27652733118971062,0.37391304347826088,-0.10536585365853657,0.072225228475228442,0.039634591252876966,0.13365853658536586
Forecasting,direct_phase45_sqrt_balance,35,27,1025,762efab73c29106f8c6854619cdfa775614d64f1095f6a574ba938a8650b1432,<NA>,0.59090909090909094,0.24186046511627907,0.37463976945244959,-0.19024390243902434,0.066047378547378577,0.017690294530662926,0.23219512195121955
Forecasting,direct_phase45_full_balance,35,27,1025,762efab73c29106f8c6854619cdfa775614d64f1095f6a574ba938a8650b1432,<NA>,0.67045454545454541,0.24032586558044808,0.39072847682119205,-0.22536585365853656,0.071714165464165425,0.010536033472568374,0.27804878048780485
Forecasting,legacy_direct_exact_phase4_050,36,27,1247,a37c8cc88e17d3d05b8ff72bf0d3ced8c1cc611734b5711db9763845536dcea1,-0.47999999999999998,0.10747663551401869,0.16931992738444351,0.12602569341114855,-0.00080192461908579205,0.016062421185372017,0.033448413547000511,0.00080192461908579205
Forecasting,direct_phase45_unweighted,36,27,1247,a37c8cc88e17d3d05b8ff72bf0d3ced8c1cc611734b5711db9763845536dcea1,-0.62109375,0.89252336448598135,0.50678549212273549,0.69160216217688186,-0.0481154771451483,0.11609394703657,0.086098293729849257,0.10184442662389737
Forecasting,direct_phase45_sqrt_balance,36,27,1247,a37c8cc88e17d3d05b8ff72bf0d3ced8c1cc611734b5711db9763845536dcea1,-0.68927444794952675,0.90654205607476646,0.43697287192418049,0.64361166019485749,-0.12349639133921408,0.094514501891551084,0.05676438183799179,0.19486768243785085
Forecasting,direct_phase45_full_balance,36,27,1247,a37c8cc88e17d3d05b8ff72bf0d3ced8c1cc611734b5711db9763845536dcea1,-0.69300911854103342,0.92990654205607481,0.43565298270832453,0.64964483601250578,-0.13552526062550119,0.094278058007566223,0.052878139930100154,0.20609462710505216
Forecasting,legacy_direct_exact_phase4_050,37,27,404,8dfbb4fb7fc28f9d56624792193e27e66dfa0bee2303313fe3b07b04e806802d,<NA>,0.27272727272727271,0.35294117647058826,0.29999999999999999,0,0.065145380934854613,0.070142174493217524,0
Forecasting,direct_phase45_unweighted,37,27,404,8dfbb4fb7fc28f9d56624792193e27e66dfa0bee2303313fe3b07b04e806802d,<NA>,0.90909090909090906,0.18181818181818182,0.34965034965034963,-0.10396039603960394,0.17464114832535887,0.025855071842276645,0.1955445544554455
Forecasting,direct_phase45_sqrt_balance,37,27,404,8dfbb4fb7fc28f9d56624792193e27e66dfa0bee2303313fe3b07b04e806802d,<NA>,0.90909090909090906,0.1360544217687075,0.27777777777777779,-0.18069306930693069,0.14326463010673535,0.0024126377395243814,0.28712871287128716
Forecasting,direct_phase45_full_balance,37,27,404,8dfbb4fb7fc28f9d56624792193e27e66dfa0bee2303313fe3b07b04e806802d,<NA>,1,0.12571428571428572,0.26442307692307693,-0.22524752475247523,0.14676113360323884,-0.0081694456962595474,0.35148514851485146
Forecasting,legacy_direct_exact_phase4_050,38,27,1104,c4de97ed65bf68dd5235b80b4ccccd33395d43170faaa694a596fdfdc116f5da,-0.30000000000000004,0.11403508771929824,0.19156391953277091,0.13611790449221264,0.0063405797101450112,0.021579408330089533,0.039229059177710301,-0.0063405797101449557
Forecasting,direct_phase45_unweighted,38,27,1104,c4de97ed65bf68dd5235b80b4ccccd33395d43170faaa694a596fdfdc116f5da,-0.71217712177121772,0.67543859649122806,0.38780350084697912,0.52551025015124664,-0.0625,0.094691514207863009,0.06568682699064643,0.10507246376811591
Forecasting,direct_phase45_sqrt_balance,38,27,1104,c4de97ed65bf68dd5235b80b4ccccd33395d43170faaa694a596fdfdc116f5da,-0.7768817204301075,0.7192982456140351,0.32417248166040435,0.49026681043139991,-0.13043478260869557,0.081821720513818558,0.040858453380197446,0.1875
Forecasting,direct_phase45_full_balance,38,27,1104,c4de97ed65bf68dd5235b80b4ccccd33395d43170faaa694a596fdfdc116f5da,-0.7764127764127764,0.78947368421052633,0.3319369106233831,0.51628967192456221,-0.14311594202898548,0.09011288439081358,0.039482197359991589,0.20471014492753625
Forecasting,legacy_direct_exact_phase4_050,39,27,802,94f9f69b42b7874dfed9d439dfb5de55940c9e8c8ce9cd5c1d0e37472628b2bc,-0.46666666666666667,0.052631578947368418,0.089548249131248328,0.063091628885860243,-0.0012468827930174342,0.0078656126482213595,0.017676763815894253,0.0012468827930174342
Forecasting,direct_phase45_unweighted,39,27,802,94f9f69b42b7874dfed9d439dfb5de55940c9e8c8ce9cd5c1d0e37472628b2bc,-0.63606557377049178,0.95614035087719307,0.49535017694016953,0.70746948682783506,-0.032418952618453845,0.13395256916996054,0.086174763824967332,0.10598503740648374
Forecasting,direct_phase45_sqrt_balance,39,27,802,94f9f69b42b7874dfed9d439dfb5de55940c9e8c8ce9cd5c1d0e37472628b2bc,-0.71240105540897103,0.93859649122807021,0.40770791075050711,0.63086054964307192,-0.10099750623441395,0.10727272727272733,0.0553492775118542,0.20324189526184538
Forecasting,direct_phase45_full_balance,39,27,802,94f9f69b42b7874dfed9d439dfb5de55940c9e8c8ce9cd5c1d0e37472628b2bc,-0.71851851851851856,0.98245614035087714,0.40482359976081322,0.64018684478797372,-0.11346633416458851,0.10984189723320162,0.051329602644980044,0.22319201995012466
Forecasting,legacy_direct_exact_phase4_050,40,27,805,b12a01cad715c70f49266cb4c410e07b1216d6ea84933674faf321bf3688d8fb,-0.3529411764705882,0.11764705882352942,0.19243046055631557,0.1393988680516195,0.0049689440993788692,0.021882363401947297,0.039373596593108795,-0.0049689440993789247
Forecasting,direct_phase45_unweighted,40,27,805,b12a01cad715c70f49266cb4c410e07b1216d6ea84933674faf321bf3688d8fb,-0.67555555555555558,0.84705882352941175,0.44771192798199549,0.6313549425168038,-0.048447204968944058,0.12845329658115856,0.080514395336848704,0.099378881987577605
Forecasting,direct_phase45_sqrt_balance,40,27,805,b12a01cad715c70f49266cb4c410e07b1216d6ea84933674faf321bf3688d8fb,-0.75083056478405319,0.87058823529411766,0.36534522231594169,0.57036064433779698,-0.11925465838509319,0.11150135597741517,0.052596642267241395,0.18881987577639747
Forecasting,direct_phase45_full_balance,40,27,805,b12a01cad715c70f49266cb4c410e07b1216d6ea84933674faf321bf3688d8fb,-0.75692307692307692,0.91764705882352948,0.36211003970504824,0.5793222058077746,-0.13664596273291929,0.11449784377361849,0.048214220021967513,0.20869565217391306
Forecasting,legacy_direct_exact_phase4_050,41,27,990,4ae489d14688cc8074f4f69e12fa3eb72f00c7f997c4410d954b977a4b1a3441,<NA>,0.20000000000000001,0.32432432432432434,0.23622047244094488,0.010101010101010166,0.04926900584795324,0.065796418540481072,-0.010101010101010055
Forecasting,direct_phase45_unweighted,41,27,990,4ae489d14688cc8074f4f69e12fa3eb72f00c7f997c4410d954b977a4b1a3441,<NA>,0.43333333333333335,0.24880382775119617,0.33419023136246789,-0.07272727272727264,0.072514619883040976,0.039008065795304303,0.097979797979798
Forecasting,direct_phase45_sqrt_balance,41,27,990,4ae489d14688cc8074f4f69e12fa3eb72f00c7f997c4410d954b977a4b1a3441,<NA>,0.53333333333333333,0.21548821548821548,0.33542976939203356,-0.13737373737373737,0.071929824561403566,0.021224527151869399,0.17474747474747482
Forecasting,direct_phase45_full_balance,41,27,990,4ae489d14688cc8074f4f69e12fa3eb72f00c7f997c4410d954b977a4b1a3441,<NA>,0.6166666666666667,0.2144927536231884,0.35238095238095241,-0.16262626262626256,0.081798245614035092,0.016866135292461698,0.21313131313131312
Forecasting,legacy_direct_exact_phase4_050,42,27,1148,3f7ed2f1acfcb0d3f54783919f1ed12a98f390b2844a130cc682a818c2128468,-0.45454545454545459,0.054945054945054944,0.095907928388746802,0.066301369863013701,0,0.0098735572360162671,0.019297038359748303,0
